ORDERNUMBER;ORDERDATE;REQUIREDDATE;SHIPPEDDATE;STATUS;PRODUCTCODE;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;PRODUCTNAME;PRODUCTLINE;PRODUCTSCALE;PRODUCTVENDOR;PRODUCTDESCRIPTION;QUANTITYINSTOCK;BUYPRICE;MSRP;CUSTOMERNUMBER;CUSTOMERNAME;CITY;STATE;POSTALCODE;COUNTRY;CREDITLIMIT;FIRSTNAME;LASTNAME;EMAIL;JOBTITLE;OFFICECODE;CITY_1;PHONE;STATE_1;COUNTRY_1;POSTALCODE_1;TERRITORY
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S32_4289;22;60,54;4;1928 Ford Phaeton Deluxe;Vintage Cars;01:32;Highway 66 Mini Classics;This model features grille-mounted chrome horn, lift-up louvered hood, fold-down rumble seat, working steering system;136;33,02;68,79;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S50_1341;49;38,84;5;1930 Buick Marquette Phaeton;Vintage Cars;01:50;Studio M Art Models;Features opening trunk,  working steering system;7062;27,06;43,64;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S700_1691;47;78,55;6;American Airlines: B767-300;Planes;0,527777778;Min Lin Diecast;Exact replia with official logos and insignias and retractable wheels;5841;51,15;91,34;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S700_2047;36;75,13;7;HMS Bounty;Ships;0,527777778;Unimax Art Galleries;Measures 30 inches Long x 27 1/2 inches High x 4 3/4 inches Wide. Many extras including rigging, long boats, pilot house, anchors, etc. Comes with three masts, all square-rigged.;3501;39,83;90,52;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S700_2466;22;98,72;8;America West Airlines B757-200;Planes;0,527777778;Motor City Art Classics;Official logos and insignias. Working steering system. Rotating jet engines;9653;68,8;99,72;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S700_2834;23;102,04;9;ATA: B757-300;Planes;0,527777778;Highway 66 Mini Classics;Exact replia with official logos and insignias and retractable wheels;7106;59,33;118,65;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S700_3167;29;76,8;10;F/A 18 Hornet 1/72;Planes;0,091666667;Motor City Art Classics;"10"" Wingspan with retractable landing gears.Comes with pilot";551;54,4;80;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S700_4002;36;62,19;12;American Airlines: MD-11S;Planes;0,527777778;Second Gear Diecast;Polished finish. Exact replia with official logos and insignias and retractable wheels;8820;36,27;74,03;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10398;3/30/2021;4/9/2021;3/31/2021;Shipped;S72_1253;34;41,22;1;Boeing X-32A JSF;Planes;0,091666667;Motor City Art Classics;"10"" Wingspan with retractable landing gears.Comes with pilot";4857;32,77;49,66;353;Reims Collectables;Reims;;51100;France;81100;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S10_1678;41;90,92;14;1969 Harley Davidson Ultimate Chopper;Motorcycles;01:10;Min Lin Diecast;This replica features working kickstand, front suspension, gear-shift lever, footbrake lever, drive chain, wheels and steering. All parts are particularly delicate due to their precise scale and require special care and attention.;7933;48,81;95,7;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S12_1099;41;171,22;2;1968 Ford Mustang;Classic Cars;01:12;Autoart Studio Design;Hood, doors and trunk all open to reveal highly detailed interior features. Steering wheel actually turns the front wheels. Color dark green.;68;95,34;194,57;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S12_2823;36;126,52;13;2002 Suzuki XREO;Motorcycles;01:12;Unimax Art Galleries;Official logos and insignias, saddle bags located on side of motorcycle, detailed engine, working steering, working suspension, two leather seats, luggage rack, dual exhaust pipes, small saddle bag located on handle bars, two-tone paint with chrome accents, superior die-cast detail , rotating wheels , working kick stand, diecast metal with plastic parts and baked enamel finish.;9997;66,27;150,62;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S12_3990;28;79,8;3;1970 Plymouth Hemi Cuda;Classic Cars;01:12;Studio M Art Models;Very detailed 1970 Plymouth Cuda model in 1:12 scale. The Cuda is generally accepted as one of the fastest original muscle cars from the 1970s. This model is a reproduction of one of the orginal 652 cars built in 1970. Red color.;5663;31,92;79,8;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S18_3278;35;73,17;5;1969 Dodge Super Bee;Classic Cars;01:18;Min Lin Diecast;This replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.;1917;49,05;80,41;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S18_3482;28;138,17;4;1976 Ford Gran Torino;Classic Cars;01:18;Gearbox Collectibles;"Highly detailed 1976 Ford Gran Torino ""Starsky and Hutch"" diecast model. Very well constructed and painted in red and white patterns.";9127;73,49;146,99;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S18_3782;46;60,3;8;1957 Vespa GS150;Motorcycles;01:18;Studio M Art Models;Features rotating wheels , working kick stand. Comes with stand.;7689;32,95;62,17;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S18_4721;41;148,8;7;1957 Corvette Convertible;Classic Cars;01:18;Classic Metal Creations;1957 die cast Corvette Convertible in Roman Red with white sides and whitewall tires. 1:18 scale quality die-cast with detailed engine and underbvody. Now you can own The Classic Corvette.;1249;69,93;148,8;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S24_1578;25;109,32;15;1997 BMW R 1100 S;Motorcycles;01:24;Autoart Studio Design;Detailed scale replica with working suspension and constructed from over 70 parts;7003;60,86;112,7;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S24_2360;21;62,33;11;1982 Ducati 900 Monster;Motorcycles;01:24;Highway 66 Mini Classics;Features two-tone paint with chrome accents, superior die-cast detail , rotating wheels , working kick stand;6840;47,1;69,26;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S24_3371;48;52,66;1;1971 Alpine Renault 1600s;Classic Cars;01:24;Welly Diecast Productions;This 1971 Alpine Renault 1600s replica Features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.;7995;38,58;61,23;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S24_4620;22;80,84;6;1961 Chevrolet Impala;Classic Cars;01:18;Classic Metal Creations;This 1:18 scale precision die-cast reproduction of the 1961 Chevrolet Impala has all the features-doors, hood and trunk that open* detailed 409 cubic-inch engine* chrome dashboard and stick shift, two-tone interior* working steering system* all topped of with a factory baked-enamel finish.;7869;32,33;80,84;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S32_2206;41;39,83;9;1982 Ducati 996 R;Motorcycles;01:32;Gearbox Collectibles;Features rotating wheels , working kick stand. Comes with stand.;9241;24,14;40,23;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S32_4485;37;94,91;12;1974 Ducati 350 Mk3 Desmo;Motorcycles;01:32;Second Gear Diecast;This model features two-tone paint with chrome accents, superior die-cast detail , rotating wheels , working kick stand;3341;56,13;102,05;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10211;1/15/2020;1/25/2020;1/18/2020;Shipped;S50_4713;40;70,78;10;2002 Yamaha YZR M1;Motorcycles;01:50;Autoart Studio Design;Features rotating wheels , working kick stand. Comes with stand.;600;34,17;81,36;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S18_3278;20;74,78;2;1969 Dodge Super Bee;Classic Cars;01:18;Min Lin Diecast;This replica features opening doors, superb detail and craftsmanship, working steering system, opening forward compartment, opening rear trunk with removable spare, 4 wheel independent spring suspension as well as factory baked enamel finish.;1917;49,05;80,41;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S18_3482;41;145,52;1;1976 Ford Gran Torino;Classic Cars;01:18;Gearbox Collectibles;"Highly detailed 1976 Ford Gran Torino ""Starsky and Hutch"" diecast model. Very well constructed and painted in red and white patterns.";9127;73,49;146,99;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S18_3782;31;50,36;5;1957 Vespa GS150;Motorcycles;01:18;Studio M Art Models;Features rotating wheels , working kick stand. Comes with stand.;7689;32,95;62,17;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S18_4721;26;127,97;4;1957 Corvette Convertible;Classic Cars;01:18;Classic Metal Creations;1957 die cast Corvette Convertible in Roman Red with white sides and whitewall tires. 1:18 scale quality die-cast with detailed engine and underbvody. Now you can own The Classic Corvette.;1249;69,93;148,8;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S24_2360;47;63,03;8;1982 Ducati 900 Monster;Motorcycles;01:24;Highway 66 Mini Classics;Features two-tone paint with chrome accents, superior die-cast detail , rotating wheels , working kick stand;6840;47,1;69,26;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S24_4620;38;69,52;3;1961 Chevrolet Impala;Classic Cars;01:18;Classic Metal Creations;This 1:18 scale precision die-cast reproduction of the 1961 Chevrolet Impala has all the features-doors, hood and trunk that open* detailed 409 cubic-inch engine* chrome dashboard and stick shift, two-tone interior* working steering system* all topped of with a factory baked-enamel finish.;7869;32,33;80,84;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S32_2206;36;36,21;6;1982 Ducati 996 R;Motorcycles;01:32;Gearbox Collectibles;Features rotating wheels , working kick stand. Comes with stand.;9241;24,14;40,23;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S32_4485;25;93,89;9;1974 Ducati 350 Mk3 Desmo;Motorcycles;01:32;Second Gear Diecast;This model features two-tone paint with chrome accents, superior die-cast detail , rotating wheels , working kick stand;3341;56,13;102,05;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10252;5/26/2020;6/4/2020;5/29/2020;Shipped;S50_4713;48;72,41;7;2002 Yamaha YZR M1;Motorcycles;01:50;Autoart Studio Design;Features rotating wheels , working kick stand. Comes with stand.;600;34,17;81,36;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10402;4/7/2021;4/14/2021;4/12/2021;Shipped;S10_2016;45;118,94;1;1996 Moto Guzzi 1100i;Motorcycles;01:10;Highway 66 Mini Classics;Official Moto Guzzi logos and insignias, saddle bags located on side of motorcycle, detailed engine, working steering, working suspension, two leather seats, luggage rack, dual exhaust pipes, small saddle bag located on handle bars, two-tone paint with chrome accents, superior die-cast detail , rotating wheels , working kick stand, diecast metal with plastic parts and baked enamel finish.;6625;68,99;118,94;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10402;4/7/2021;4/14/2021;4/12/2021;Shipped;S18_2625;55;58,15;2;1936 Harley Davidson El Knucklehead;Motorcycles;01:18;Welly Diecast Productions;Intricately detailed with chrome accents and trim, official die-struck logos and baked enamel finish.;4357;24,23;60,57;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10402;4/7/2021;4/14/2021;4/12/2021;Shipped;S24_2000;59;61,7;3;1960 BSA Gold Star DBD34;Motorcycles;01:24;Highway 66 Mini Classics;Detailed scale replica with working suspension and constructed from over 70 parts;15;37,32;76,17;406;Auto Canal+ Petit;Paris;;75016;France;95000;Loui;Bondur;lbondur@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10123;5/20/2019;5/29/2019;5/22/2019;Shipped;S18_1589;26;120,71;2;1965 Aston Martin DB5;Classic Cars;01:18;Classic Metal Creations;Die-cast model of the silver 1965 Aston Martin DB5 in silver. This model includes full wire wheels and doors that open with fully detailed passenger compartment. In 1:18 scale, this model measures approximately 10 inches/20 cm long.;9042;65,96;124,44;103;Atelier graphique;Nantes;;44000;France;21000;Gerard;Hernandez;ghernande@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10123;5/20/2019;5/29/2019;5/22/2019;Shipped;S18_2870;46;114,84;3;1999 Indy 500 Monte Carlo SS;Classic Cars;01:18;Red Start Diecast;Features include opening and closing doors. Color: Red;8164;56,76;132;103;Atelier graphique;Nantes;;44000;France;21000;Gerard;Hernandez;ghernande@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10123;5/20/2019;5/29/2019;5/22/2019;Shipped;S18_3685;34;117,26;4;1948 Porsche Type 356 Roadster;Classic Cars;01:18;Gearbox Collectibles;This model features working front and rear suspension on accurately replicated and actuating shock absorbers as well as opening engine cover, rear stabilizer flap,  and 4 opening doors.;8990;62,16;141,28;103;Atelier graphique;Nantes;;44000;France;21000;Gerard;Hernandez;ghernande@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10123;5/20/2019;5/29/2019;5/22/2019;Shipped;S24_1628;50;43,27;1;1966 Shelby Cobra 427 S/C;Classic Cars;01:24;Carousel DieCast Legends;This diecast model of the 1966 Shelby Cobra 427 S/C includes many authentic details and operating parts. The 1:24 scale model of this iconic lighweight sports car from the 1960s comes in silver and it's own display case.;8197;29,18;50,31;103;Atelier graphique;Nantes;;44000;France;21000;Gerard;Hernandez;ghernande@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
10298;9/27/2020;10/5/2020;10/1/2020;Shipped;S10_2016;39;105,86;1;1996 Moto Guzzi 1100i;Motorcycles;01:10;Highway 66 Mini Classics;Official Moto Guzzi logos and insignias, saddle bags located on side of motorcycle, detailed engine, working steering, working suspension, two leather seats, luggage rack, dual exhaust pipes, small saddle bag located on handle bars, two-tone paint with chrome accents, superior die-cast detail , rotating wheels , working kick stand, diecast metal with plastic parts and baked enamel finish.;6625;68,99;118,94;103;Atelier graphique;Nantes;;44000;France;21000;Gerard;Hernandez;ghernande@classicmodelcars.com;Sales Rep;4;Paris;+33 14 723 4404;;France;75017;EMEA
